time,idx,sst,lat,lon
2022-04-22,"(0,0)",25.0056245625,25.5,122.5
2022-04-22,"(0,1)",22.54999975,26.5,122.5
2022-04-22,"(1,0)",25.3493746875,25.5,123.5
2022-04-22,"(1,1)",24.171249875,26.5,123.5
2022-04-23,"(0,0)",25.3706246875,25.5,122.5
2022-04-23,"(0,1)",22.764999625,26.5,122.5
2022-04-23,"(1,0)",25.55999975,25.5,123.5
2022-04-23,"(1,1)",24.31812475,26.5,123.5
2022-04-24,"(0,0)",25.5424998125,25.5,122.5
2022-04-24,"(0,1)",23.048749875,26.5,122.5
2022-04-24,"(1,0)",25.7524995625,25.5,123.5
2022-04-24,"(1,1)",24.3099996875,26.5,123.5
2022-04-25,"(0,0)",25.65062475,25.5,122.5
2022-04-25,"(0,1)",23.40437475,26.5,122.5
2022-04-25,"(1,0)",26.018124812499998,25.5,123.5
2022-04-25,"(1,1)",24.53687475,26.5,123.5
2022-04-26,"(0,0)",25.6987495625,25.5,122.5
2022-04-26,"(0,1)",23.655624875,26.5,122.5
2022-04-26,"(1,0)",26.256874625000002,25.5,123.5
2022-04-26,"(1,1)",24.6956244375,26.5,123.5
2022-04-27,"(0,0)",25.7624998125,25.5,122.5
2022-04-27,"(0,1)",24.22374975,26.5,122.5
2022-04-27,"(1,0)",26.523124625,25.5,123.5
2022-04-27,"(1,1)",24.6681248125,26.5,123.5
2022-04-28,"(0,0)",25.7374994375,25.5,122.5
2022-04-28,"(0,1)",25.3081248125,26.5,122.5
2022-04-28,"(1,0)",26.6381248125,25.5,123.5
2022-04-28,"(1,1)",25.3412499375,26.5,123.5
2022-04-29,"(0,0)",25.67499975,25.5,122.5
2022-04-29,"(0,1)",25.2806244375,26.5,122.5
2022-04-29,"(1,0)",26.6543748125,25.5,123.5
2022-04-29,"(1,1)",25.53937475,26.5,123.5
2022-04-30,"(0,0)",25.62812475,25.5,122.5
2022-04-30,"(0,1)",25.174374812499998,26.5,122.5
2022-04-30,"(1,0)",26.670624625,25.5,123.5
2022-04-30,"(1,1)",25.542499624999998,26.5,123.5
2022-05-01,"(0,0)",23.7487496875,25.5,122.5
2022-05-01,"(0,1)",22.6993745625,26.5,122.5
2022-05-01,"(1,0)",25.466874625,25.5,123.5
2022-05-01,"(1,1)",23.15562475,26.5,123.5
2022-05-02,"(0,0)",23.51374975,25.5,122.5
2022-05-02,"(0,1)",22.7512494375,26.5,122.5
2022-05-02,"(1,0)",25.632499875,25.5,123.5
